_start,_stop,_time,_value,_field,batteryId
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:33:58.020000+00:00,0.7448,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:34:01.024000+00:00,0.7425,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:34:04.019000+00:00,0.7403,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:34:07.024000+00:00,0.7381,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:34:10.020000+00:00,0.7352,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:34:13.018000+00:00,0.7324,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:34:16.019000+00:00,0.7296,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:34:19.019000+00:00,0.727,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:34:22.020000+00:00,0.7245,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:34:25.025000+00:00,0.7221,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:34:28.019000+00:00,0.7199,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:34:31.020000+00:00,0.7176,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:34:34.019000+00:00,0.7154,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:34:37.022000+00:00,0.713,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:34:40.028000+00:00,0.7107,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:34:43.021000+00:00,0.7086,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:34:46.023000+00:00,0.7065,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:34:49.021000+00:00,0.7047,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:34:52.020000+00:00,0.7029,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:34:55.241000+00:00,0.701,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:34:58.021000+00:00,0.6993,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:35:01.020000+00:00,0.6973,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:35:04.024000+00:00,0.6952,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:35:07.020000+00:00,0.693,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:35:10.019000+00:00,0.6905,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:35:13.019000+00:00,0.6883,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:35:16.021000+00:00,0.6858,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:35:19.020000+00:00,0.6836,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:35:22.020000+00:00,0.6813,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:35:25.024000+00:00,0.6789,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:35:28.020000+00:00,0.6766,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:35:31.020000+00:00,0.6743,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:35:34.193000+00:00,0.6721,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:35:37.019000+00:00,0.6696,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:35:40.019000+00:00,0.6674,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:35:43.020000+00:00,0.6655,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:35:46.021000+00:00,0.6637,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:35:49.018000+00:00,0.6619,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:35:52.021000+00:00,0.6601,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:35:55.021000+00:00,0.6583,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:35:58.019000+00:00,0.6563,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:36:01.019000+00:00,0.6541,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:36:04.020000+00:00,0.6519,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:36:07.020000+00:00,0.6497,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:36:10.020000+00:00,0.6474,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:36:13.021000+00:00,0.6452,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:36:16.019000+00:00,0.6426,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:36:19.022000+00:00,0.6404,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:36:22.020000+00:00,0.638,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:36:25.019000+00:00,0.6357,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:36:28.019000+00:00,0.6336,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:36:31.019000+00:00,0.6315,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:36:34.020000+00:00,0.6296,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:36:37.021000+00:00,0.6277,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:36:40.020000+00:00,0.6261,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:36:43.082000+00:00,0.6244,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:36:46.019000+00:00,0.6227,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:36:49.020000+00:00,0.621,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:36:52.019000+00:00,0.6192,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:36:55.020000+00:00,0.6171,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:36:58.021000+00:00,0.615,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:37:01.022000+00:00,0.6131,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:37:04.019000+00:00,0.6113,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:37:07.019000+00:00,0.6096,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:37:10.019000+00:00,0.608,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:37:13.020000+00:00,0.6064,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:37:16.019000+00:00,0.6047,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:37:19.023000+00:00,0.6028,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:37:22.020000+00:00,0.6009,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:37:25.340000+00:00,0.5992,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:37:28.019000+00:00,0.5973,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:37:31.029000+00:00,0.5955,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:37:34.021000+00:00,0.594,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:37:37.020000+00:00,0.5926,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:37:40.019000+00:00,0.5913,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:37:43.021000+00:00,0.5901,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:37:46.019000+00:00,0.5889,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:37:49.019000+00:00,0.5878,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:37:52.019000+00:00,0.5865,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:37:55.028000+00:00,0.5853,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:37:58.021000+00:00,0.5842,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:38:01.022000+00:00,0.583,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:38:04.023000+00:00,0.5817,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:38:07.019000+00:00,0.5805,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:38:10.021000+00:00,0.5795,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:38:13.020000+00:00,0.5785,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:38:16.022000+00:00,0.5775,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:38:19.023000+00:00,0.5766,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:38:22.020000+00:00,0.5758,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:38:25.027000+00:00,0.575,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:38:28.023000+00:00,0.574,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:38:31.023000+00:00,0.5732,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:38:34.026000+00:00,0.5723,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:38:37.024000+00:00,0.5714,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:38:40.019000+00:00,0.5707,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:38:43.022000+00:00,0.5699,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:38:46.019000+00:00,0.5692,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:38:49.023000+00:00,0.5683,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:38:52.022000+00:00,0.5675,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:38:55.021000+00:00,0.5667,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:38:58.019000+00:00,0.5661,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:39:01.020000+00:00,0.5655,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:39:04.020000+00:00,0.5648,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:39:07.019000+00:00,0.5641,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:39:10.018000+00:00,0.5635,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:39:13.020000+00:00,0.5628,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:39:16.020000+00:00,0.5619,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:39:19.022000+00:00,0.5611,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:39:22.021000+00:00,0.5603,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:39:25.019000+00:00,0.5595,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:39:28.019000+00:00,0.5588,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:39:31.256000+00:00,0.5579,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:39:34.019000+00:00,0.5571,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:39:37.019000+00:00,0.5564,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:39:40.021000+00:00,0.5556,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:39:43.021000+00:00,0.5548,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:39:46.019000+00:00,0.5539,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:39:49.019000+00:00,0.5531,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:39:52.020000+00:00,0.5523,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:39:55.020000+00:00,0.5516,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:39:58.021000+00:00,0.5509,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:40:01.019000+00:00,0.5503,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:40:04.018000+00:00,0.5498,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:40:07.019000+00:00,0.5492,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:40:10.151000+00:00,0.5485,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:40:13.020000+00:00,0.5476,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:40:16.020000+00:00,0.5467,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:40:19.020000+00:00,0.5457,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:40:22.158000+00:00,0.5445,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:40:25.022000+00:00,0.5434,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:40:28.019000+00:00,0.5423,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:40:31.023000+00:00,0.5413,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:40:34.020000+00:00,0.5401,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:40:37.021000+00:00,0.5391,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:40:40.019000+00:00,0.538,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:40:43.019000+00:00,0.537,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:40:46.018000+00:00,0.5357,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:40:49.018000+00:00,0.5343,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:40:52.019000+00:00,0.5328,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:40:55.023000+00:00,0.5315,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:40:58.019000+00:00,0.53,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:41:01.018000+00:00,0.5284,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:41:04.020000+00:00,0.5269,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:41:07.025000+00:00,0.5254,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:41:10.019000+00:00,0.5239,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:41:13.020000+00:00,0.5222,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:41:16.020000+00:00,0.5204,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:41:19.019000+00:00,0.5186,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:41:22.021000+00:00,0.5169,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:41:25.050000+00:00,0.5152,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:41:28.044000+00:00,0.5136,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:41:31.023000+00:00,0.512,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:41:34.019000+00:00,0.5104,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:41:37.022000+00:00,0.5086,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:41:40.018000+00:00,0.507,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:41:43.044000+00:00,0.5052,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:41:46.021000+00:00,0.5033,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:41:49.020000+00:00,0.5015,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:41:52.021000+00:00,0.4995,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:41:55.019000+00:00,0.4973,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:41:58.019000+00:00,0.4953,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:42:01.021000+00:00,0.4932,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:42:04.018000+00:00,0.4914,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:42:07.023000+00:00,0.4897,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:42:10.018000+00:00,0.4881,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:42:13.019000+00:00,0.4865,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:42:16.019000+00:00,0.4851,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:42:19.019000+00:00,0.4836,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:42:22.019000+00:00,0.4821,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:42:25.027000+00:00,0.4805,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:42:28.018000+00:00,0.4788,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:42:31.026000+00:00,0.477,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:42:34.018000+00:00,0.4751,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:42:37.019000+00:00,0.4731,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:42:40.018000+00:00,0.4712,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:42:43.108000+00:00,0.4691,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:42:46.019000+00:00,0.4672,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:42:49.019000+00:00,0.4655,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:42:52.019000+00:00,0.4638,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:42:55.020000+00:00,0.4621,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:42:58.019000+00:00,0.4603,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:43:01.024000+00:00,0.4587,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:43:04.018000+00:00,0.4573,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:43:07.019000+00:00,0.4558,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:43:10.018000+00:00,0.4542,stateOfCharge,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:43:13.019000+00:00,0.4524,stateOfCharge,1
